datetime,temperature,solar_radiation,cloud_cover
2026-05-02 23:00:00,12.5,0.0,62.3
2026-05-03 00:00:00,14.4,0.0,30.8
2026-05-03 01:00:00,13.8,0.0,25.8
2026-05-03 02:00:00,14.7,0.0,29.5
2026-05-03 03:00:00,15.5,0.0,19.7
2026-05-03 04:00:00,15.7,0.0,45.8
2026-05-03 05:00:00,15.9,0.0,40.8
2026-05-03 06:00:00,19.2,157.7,45.7
2026-05-03 07:00:00,19.2,349.5,30.3
2026-05-03 08:00:00,24.2,572.9,35.6
2026-05-03 09:00:00,24.3,623.7,3.8
2026-05-03 10:00:00,23.4,667.2,42.2
2026-05-03 11:00:00,23.1,701.6,38.0
2026-05-03 12:00:00,22.0,733.6,20.0
2026-05-03 13:00:00,19.1,723.8,34.9
2026-05-03 14:00:00,20.4,662.5,32.6
2026-05-03 15:00:00,20.0,616.3,63.0
2026-05-03 16:00:00,19.1,467.1,20.6
2026-05-03 17:00:00,18.3,332.4,41.5
2026-05-03 18:00:00,17.9,207.9,20.1
2026-05-03 19:00:00,13.4,0.0,28.1
2026-05-03 20:00:00,12.4,0.0,40.7
2026-05-03 21:00:00,15.9,0.0,33.3
2026-05-03 22:00:00,14.0,0.0,36.4
2026-05-03 23:00:00,11.5,0.0,41.5
2026-05-04 00:00:00,12.5,0.0,28.9
2026-05-04 01:00:00,13.0,0.0,49.5
2026-05-04 02:00:00,14.0,0.0,31.7
2026-05-04 03:00:00,16.0,0.0,34.8
2026-05-04 04:00:00,21.3,0.0,41.7
2026-05-04 05:00:00,17.9,28.3,39.7
2026-05-04 06:00:00,20.1,199.9,45.9
2026-05-04 07:00:00,16.6,309.6,41.0
2026-05-04 08:00:00,20.1,502.0,43.3
2026-05-04 09:00:00,24.3,552.6,31.4
2026-05-04 10:00:00,23.2,698.5,20.2
2026-05-04 11:00:00,13.7,715.0,14.8
2026-05-04 12:00:00,23.7,792.9,11.2
2026-05-04 13:00:00,25.7,754.6,62.7
2026-05-04 14:00:00,17.1,645.9,3.1
2026-05-04 15:00:00,23.1,542.5,54.2
2026-05-04 16:00:00,13.3,476.1,23.9
2026-05-04 17:00:00,19.4,327.8,54.1
2026-05-04 18:00:00,16.2,255.1,3.2
2026-05-04 19:00:00,10.3,6.1,32.7
2026-05-04 20:00:00,14.9,0.0,58.1
2026-05-04 21:00:00,15.5,0.0,47.0
2026-05-04 22:00:00,13.4,0.0,31.2
2026-05-04 23:00:00,13.7,0.0,7.1
2026-05-05 00:00:00,12.1,0.0,16.2
2026-05-05 01:00:00,9.7,0.0,56.8
2026-05-05 02:00:00,15.6,0.0,30.8
2026-05-05 03:00:00,18.7,0.0,34.9
2026-05-05 04:00:00,18.7,0.0,40.3
2026-05-05 05:00:00,13.7,38.3,16.5
2026-05-05 06:00:00,16.0,195.3,42.1
2026-05-05 07:00:00,18.5,362.3,29.7
2026-05-05 08:00:00,18.1,500.7,40.4
2026-05-05 09:00:00,22.1,639.1,27.3
2026-05-05 10:00:00,23.3,689.7,12.4
2026-05-05 11:00:00,19.9,693.3,29.6
2026-05-05 12:00:00,24.1,788.6,45.6
2026-05-05 13:00:00,23.2,716.2,41.9
2026-05-05 14:00:00,20.2,666.7,36.5
2026-05-05 15:00:00,19.9,521.0,49.5
2026-05-05 16:00:00,15.1,520.7,33.0
2026-05-05 17:00:00,17.1,370.7,36.9
2026-05-05 18:00:00,16.4,206.9,28.8
2026-05-05 19:00:00,15.6,0.0,50.4
2026-05-05 20:00:00,14.9,0.0,40.4
2026-05-05 21:00:00,13.9,0.0,27.7
2026-05-05 22:00:00,12.4,0.0,13.7
2026-05-05 23:00:00,13.3,0.0,52.6
2026-05-06 00:00:00,15.1,0.0,24.6
2026-05-06 01:00:00,13.4,0.0,36.8
2026-05-06 02:00:00,15.0,0.0,71.1
2026-05-06 03:00:00,15.0,0.0,47.8
2026-05-06 04:00:00,15.3,0.0,59.9
2026-05-06 05:00:00,19.0,0.0,27.7
2026-05-06 06:00:00,18.1,196.2,51.8
2026-05-06 07:00:00,21.2,384.7,36.2
2026-05-06 08:00:00,21.5,523.7,41.3
2026-05-06 09:00:00,21.6,601.6,66.1
2026-05-06 10:00:00,22.1,711.4,31.6
2026-05-06 11:00:00,21.9,725.1,36.1
2026-05-06 12:00:00,19.4,727.2,22.2
2026-05-06 13:00:00,23.0,733.4,49.1
2026-05-06 14:00:00,21.9,642.1,27.4
2026-05-06 15:00:00,22.1,615.6,51.1
2026-05-06 16:00:00,18.1,458.3,11.0
2026-05-06 17:00:00,21.7,340.0,44.0
2026-05-06 18:00:00,15.9,146.7,26.1
2026-05-06 19:00:00,13.7,8.9,46.7
2026-05-06 20:00:00,12.4,0.0,35.6
2026-05-06 21:00:00,10.1,0.0,27.7
2026-05-06 22:00:00,16.1,0.0,30.0
2026-05-06 23:00:00,15.7,0.0,23.0
2026-05-07 00:00:00,14.5,0.0,48.1
2026-05-07 01:00:00,12.0,0.0,19.8
2026-05-07 02:00:00,18.2,0.0,31.5
2026-05-07 03:00:00,14.9,0.0,40.7
2026-05-07 04:00:00,16.3,0.0,59.7
2026-05-07 05:00:00,21.0,66.1,35.4
2026-05-07 06:00:00,20.7,207.2,31.9
2026-05-07 07:00:00,25.0,393.2,39.6
2026-05-07 08:00:00,22.1,578.0,4.4
2026-05-07 09:00:00,21.6,623.3,17.5
2026-05-07 10:00:00,21.7,662.4,29.9
2026-05-07 11:00:00,19.4,711.1,24.8
2026-05-07 12:00:00,22.4,744.7,11.5
2026-05-07 13:00:00,24.7,710.9,48.4
2026-05-07 14:00:00,22.8,668.6,39.4
2026-05-07 15:00:00,20.6,640.8,37.6
2026-05-07 16:00:00,17.4,538.2,25.1
2026-05-07 17:00:00,18.6,324.5,36.7
2026-05-07 18:00:00,18.8,186.2,43.2
2026-05-07 19:00:00,16.5,3.9,31.6
2026-05-07 20:00:00,14.9,0.0,42.2
2026-05-07 21:00:00,12.2,0.0,23.6
2026-05-07 22:00:00,15.0,0.0,37.0
2026-05-07 23:00:00,6.8,0.0,52.7
2026-05-08 00:00:00,14.2,0.0,53.8
2026-05-08 01:00:00,19.1,0.0,55.2
2026-05-08 02:00:00,11.7,0.0,39.6
2026-05-08 03:00:00,15.3,0.0,35.8
2026-05-08 04:00:00,17.0,0.0,28.6
2026-05-08 05:00:00,17.4,39.5,8.2
2026-05-08 06:00:00,21.7,248.3,15.1
2026-05-08 07:00:00,21.7,458.0,32.8
2026-05-08 08:00:00,22.1,496.2,33.7
2026-05-08 09:00:00,24.2,601.3,56.5
2026-05-08 10:00:00,23.2,705.5,55.0
2026-05-08 11:00:00,29.7,711.8,25.0
2026-05-08 12:00:00,23.4,742.9,47.6
2026-05-08 13:00:00,23.0,719.8,28.1
2026-05-08 14:00:00,18.4,609.2,45.5
2026-05-08 15:00:00,19.7,617.5,47.4
2026-05-08 16:00:00,21.9,504.7,53.9
2026-05-08 17:00:00,15.6,415.0,27.9
2026-05-08 18:00:00,12.7,214.2,50.5
2026-05-08 19:00:00,15.9,0.0,7.2
2026-05-08 20:00:00,17.5,0.0,54.7
2026-05-08 21:00:00,14.0,0.0,34.9
2026-05-08 22:00:00,12.8,0.0,35.2
2026-05-08 23:00:00,9.6,0.0,4.7
2026-05-09 00:00:00,14.6,0.0,29.2
2026-05-09 01:00:00,15.5,0.0,55.4
2026-05-09 02:00:00,11.4,0.0,28.7
2026-05-09 03:00:00,18.3,0.0,45.8
2026-05-09 04:00:00,18.7,0.0,35.6
2026-05-09 05:00:00,20.7,17.4,51.0
2026-05-09 06:00:00,20.9,154.6,37.9
2026-05-09 07:00:00,22.3,343.5,21.1
2026-05-09 08:00:00,23.1,532.0,35.9
2026-05-09 09:00:00,24.6,608.9,59.1
2026-05-09 10:00:00,19.7,717.9,42.5
2026-05-09 11:00:00,20.5,675.6,33.3
2026-05-09 12:00:00,21.8,742.1,68.9
2026-05-09 13:00:00,22.6,720.3,52.4
2026-05-09 14:00:00,22.8,718.9,47.3
2026-05-09 15:00:00,21.6,636.6,39.8
2026-05-09 16:00:00,22.0,532.2,46.0
2026-05-09 17:00:00,20.8,426.1,46.5
2026-05-09 18:00:00,15.4,206.2,2.3
2026-05-09 19:00:00,16.5,65.2,41.0
2026-05-09 20:00:00,13.3,0.0,32.6
2026-05-09 21:00:00,13.8,0.0,27.6
2026-05-09 22:00:00,14.3,0.0,32.1
2026-05-09 23:00:00,6.7,0.0,11.7
2026-05-10 00:00:00,18.7,0.0,7.8
2026-05-10 01:00:00,15.5,0.0,53.5
2026-05-10 02:00:00,13.9,0.0,41.8
2026-05-10 03:00:00,20.0,0.0,0.0
2026-05-10 04:00:00,16.7,0.0,26.2
2026-05-10 05:00:00,18.9,0.0,48.0
2026-05-10 06:00:00,19.0,188.1,30.6
2026-05-10 07:00:00,24.5,405.4,53.5
2026-05-10 08:00:00,22.0,470.4,50.6
2026-05-10 09:00:00,23.3,636.1,14.5
2026-05-10 10:00:00,25.9,695.7,32.7
2026-05-10 11:00:00,24.8,769.1,28.1
2026-05-10 12:00:00,23.4,749.9,14.0
2026-05-10 13:00:00,25.2,738.6,13.0
2026-05-10 14:00:00,27.3,707.9,22.7
2026-05-10 15:00:00,21.8,599.0,25.2
2026-05-10 16:00:00,20.2,494.4,39.1
2026-05-10 17:00:00,19.0,397.0,50.5
2026-05-10 18:00:00,20.0,219.6,42.5
2026-05-10 19:00:00,15.0,16.5,46.1
2026-05-10 20:00:00,14.6,0.0,30.8
2026-05-10 21:00:00,11.3,0.0,43.9
2026-05-10 22:00:00,11.5,0.0,32.6
2026-05-10 23:00:00,12.6,0.0,28.2
2026-05-11 00:00:00,13.9,0.0,63.1
2026-05-11 01:00:00,18.1,0.0,0.0
2026-05-11 02:00:00,16.4,0.0,6.5
2026-05-11 03:00:00,14.5,0.0,40.4
2026-05-11 04:00:00,16.1,0.0,30.6
2026-05-11 05:00:00,21.6,29.6,13.1
2026-05-11 06:00:00,22.4,271.5,18.8
2026-05-11 07:00:00,21.4,372.4,20.7
2026-05-11 08:00:00,21.5,504.0,48.0
2026-05-11 09:00:00,25.4,570.1,52.8
2026-05-11 10:00:00,21.7,693.7,59.2
2026-05-11 11:00:00,24.6,758.9,10.8
2026-05-11 12:00:00,28.2,779.0,14.1
2026-05-11 13:00:00,23.6,742.4,13.1
2026-05-11 14:00:00,20.8,723.6,53.9
2026-05-11 15:00:00,22.2,643.3,40.9
2026-05-11 16:00:00,19.2,551.6,35.8
2026-05-11 17:00:00,16.1,415.2,38.1
2026-05-11 18:00:00,19.0,270.7,33.8
2026-05-11 19:00:00,18.6,27.0,17.8
2026-05-11 20:00:00,14.7,0.0,42.3
2026-05-11 21:00:00,13.8,0.0,31.8
2026-05-11 22:00:00,12.1,0.0,16.6
2026-05-11 23:00:00,13.6,0.0,43.2
2026-05-12 00:00:00,13.1,0.0,28.0
2026-05-12 01:00:00,12.7,0.0,37.8
2026-05-12 02:00:00,19.3,0.0,32.5
2026-05-12 03:00:00,17.5,0.0,47.8
2026-05-12 04:00:00,18.9,0.0,37.7
2026-05-12 05:00:00,20.8,0.0,21.1
2026-05-12 06:00:00,21.9,246.6,39.2
2026-05-12 07:00:00,20.7,411.9,39.7
2026-05-12 08:00:00,23.1,567.9,42.1
2026-05-12 09:00:00,22.8,662.2,49.9
2026-05-12 10:00:00,24.7,755.6,25.2
2026-05-12 11:00:00,24.7,759.9,44.4
2026-05-12 12:00:00,23.1,762.9,8.5
2026-05-12 13:00:00,20.7,699.8,32.6
2026-05-12 14:00:00,22.9,706.5,30.3
2026-05-12 15:00:00,21.1,607.1,56.1
2026-05-12 16:00:00,16.6,527.1,32.0
2026-05-12 17:00:00,20.1,390.1,43.5
2026-05-12 18:00:00,19.7,240.8,8.0
2026-05-12 19:00:00,21.6,32.6,29.1
2026-05-12 20:00:00,14.7,0.0,21.7
2026-05-12 21:00:00,13.6,0.0,71.5
2026-05-12 22:00:00,12.0,0.0,24.4
2026-05-12 23:00:00,14.5,0.0,35.5
2026-05-13 00:00:00,14.8,0.0,36.1
2026-05-13 01:00:00,13.3,0.0,10.3
2026-05-13 02:00:00,15.3,0.0,26.3
2026-05-13 03:00:00,12.8,0.0,40.3
2026-05-13 04:00:00,19.8,0.0,35.5
2026-05-13 05:00:00,17.7,66.9,0.0
2026-05-13 06:00:00,20.4,148.0,25.7
2026-05-13 07:00:00,18.9,396.9,49.5
2026-05-13 08:00:00,21.6,559.4,43.0
2026-05-13 09:00:00,23.0,682.2,52.5
2026-05-13 10:00:00,24.0,721.4,19.4
2026-05-13 11:00:00,25.2,794.1,53.4
2026-05-13 12:00:00,26.9,763.3,33.5
2026-05-13 13:00:00,25.0,743.6,58.1
2026-05-13 14:00:00,24.7,715.3,34.2
2026-05-13 15:00:00,24.6,626.0,3.5
2026-05-13 16:00:00,21.7,499.8,46.9
2026-05-13 17:00:00,19.2,375.7,27.5
2026-05-13 18:00:00,19.9,196.3,28.5
2026-05-13 19:00:00,18.9,54.7,12.4
2026-05-13 20:00:00,17.0,0.0,58.5
2026-05-13 21:00:00,12.0,0.0,26.4
2026-05-13 22:00:00,12.7,0.0,57.8
2026-05-13 23:00:00,13.7,0.0,27.7
2026-05-14 00:00:00,16.1,0.0,20.1
2026-05-14 01:00:00,15.0,0.0,53.8
2026-05-14 02:00:00,18.1,0.0,32.9
2026-05-14 03:00:00,19.5,0.0,33.0
2026-05-14 04:00:00,20.5,0.0,14.7
2026-05-14 05:00:00,21.8,42.4,27.1
2026-05-14 06:00:00,18.6,221.8,40.4
2026-05-14 07:00:00,22.9,376.8,14.5
2026-05-14 08:00:00,21.7,540.9,25.9
2026-05-14 09:00:00,20.4,651.8,27.7
2026-05-14 10:00:00,23.7,667.7,35.0
2026-05-14 11:00:00,27.1,707.0,56.2
2026-05-14 12:00:00,25.2,788.9,29.5
2026-05-14 13:00:00,27.8,704.4,23.6
2026-05-14 14:00:00,23.3,718.1,75.2
2026-05-14 15:00:00,26.8,676.9,27.5
2026-05-14 16:00:00,21.1,574.3,31.1
2026-05-14 17:00:00,19.5,416.0,28.6
2026-05-14 18:00:00,15.6,253.9,29.8
2026-05-14 19:00:00,19.1,109.6,35.1
2026-05-14 20:00:00,14.9,0.0,47.8
2026-05-14 21:00:00,13.8,0.0,40.0
2026-05-14 22:00:00,17.1,0.0,50.1
2026-05-14 23:00:00,16.7,0.0,49.6
2026-05-15 00:00:00,17.0,0.0,36.9
2026-05-15 01:00:00,14.5,0.0,39.4
2026-05-15 02:00:00,15.9,0.0,50.4
2026-05-15 03:00:00,17.0,0.0,17.1
2026-05-15 04:00:00,19.9,0.0,71.2
2026-05-15 05:00:00,22.7,0.0,26.1
2026-05-15 06:00:00,21.6,221.5,28.5
2026-05-15 07:00:00,26.0,421.9,15.6
2026-05-15 08:00:00,24.9,518.0,16.0
2026-05-15 09:00:00,23.4,667.8,48.4
2026-05-15 10:00:00,26.1,702.6,67.8
2026-05-15 11:00:00,28.0,751.6,25.3
2026-05-15 12:00:00,28.4,754.1,39.0
2026-05-15 13:00:00,26.3,732.0,37.1
2026-05-15 14:00:00,23.2,687.4,48.8
2026-05-15 15:00:00,21.7,638.7,67.0
2026-05-15 16:00:00,22.0,504.9,56.6
2026-05-15 17:00:00,22.9,425.0,30.2
2026-05-15 18:00:00,19.2,255.1,41.7
2026-05-15 19:00:00,18.0,78.2,43.2
2026-05-15 20:00:00,16.2,0.0,33.5
2026-05-15 21:00:00,14.6,0.0,17.3
2026-05-15 22:00:00,14.4,0.0,21.8
2026-05-15 23:00:00,14.9,0.0,51.0
2026-05-16 00:00:00,18.4,0.0,52.3
2026-05-16 01:00:00,15.0,0.0,30.5
2026-05-16 02:00:00,16.3,0.0,37.5
2026-05-16 03:00:00,15.5,0.0,51.5
2026-05-16 04:00:00,19.9,0.0,8.0
2026-05-16 05:00:00,22.5,14.4,26.9
2026-05-16 06:00:00,24.3,187.3,63.8
2026-05-16 07:00:00,22.7,398.9,38.1
2026-05-16 08:00:00,24.4,617.5,16.6
2026-05-16 09:00:00,23.8,670.8,35.3
2026-05-16 10:00:00,25.6,689.2,48.9
2026-05-16 11:00:00,25.4,762.4,0.0
2026-05-16 12:00:00,24.7,786.1,36.2
2026-05-16 13:00:00,24.4,708.6,28.0
2026-05-16 14:00:00,24.2,746.9,8.9
2026-05-16 15:00:00,21.7,627.8,34.8
2026-05-16 16:00:00,20.6,527.8,31.5
2026-05-16 17:00:00,23.2,399.7,33.2
2026-05-16 18:00:00,23.9,272.6,28.3
2026-05-16 19:00:00,14.9,25.6,18.3
2026-05-16 20:00:00,13.7,0.0,11.7
2026-05-16 21:00:00,13.5,0.0,23.2
2026-05-16 22:00:00,14.7,0.0,46.5
2026-05-16 23:00:00,16.6,0.0,37.1
2026-05-17 00:00:00,16.3,0.0,32.3
2026-05-17 01:00:00,15.9,0.0,17.8
2026-05-17 02:00:00,17.5,0.0,27.8
2026-05-17 03:00:00,16.0,0.0,44.4
2026-05-17 04:00:00,18.2,0.0,40.9
2026-05-17 05:00:00,19.9,0.1,26.2
2026-05-17 06:00:00,18.1,250.7,0.0
2026-05-17 07:00:00,20.1,340.2,23.3
2026-05-17 08:00:00,21.2,523.8,26.1
2026-05-17 09:00:00,25.8,670.5,19.8
2026-05-17 10:00:00,25.3,725.2,27.2
2026-05-17 11:00:00,26.2,782.9,45.6
2026-05-17 12:00:00,21.1,784.8,32.8
2026-05-17 13:00:00,21.3,824.0,48.2
2026-05-17 14:00:00,24.8,690.2,10.8
2026-05-17 15:00:00,16.9,646.9,28.8
2026-05-17 16:00:00,23.7,519.6,4.3
2026-05-17 17:00:00,16.3,430.2,27.0
2026-05-17 18:00:00,20.3,239.1,17.7
2026-05-17 19:00:00,15.7,102.9,52.6
2026-05-17 20:00:00,18.5,0.0,39.5
2026-05-17 21:00:00,22.0,0.0,48.6
2026-05-17 22:00:00,10.6,0.0,26.9
2026-05-17 23:00:00,16.3,0.0,18.1
2026-05-18 00:00:00,11.7,0.0,17.4
2026-05-18 01:00:00,16.6,0.0,37.2
2026-05-18 02:00:00,16.2,0.0,60.3
2026-05-18 03:00:00,17.9,0.0,39.4
2026-05-18 04:00:00,17.0,0.0,27.6
2026-05-18 05:00:00,21.7,38.3,30.4
2026-05-18 06:00:00,18.5,285.8,32.7
2026-05-18 07:00:00,25.1,421.7,63.6
2026-05-18 08:00:00,22.8,534.0,51.7
2026-05-18 09:00:00,21.6,653.3,37.1
2026-05-18 10:00:00,28.1,717.7,34.8
2026-05-18 11:00:00,25.0,764.2,37.7
2026-05-18 12:00:00,28.8,761.9,40.6
2026-05-18 13:00:00,26.9,732.5,27.0
2026-05-18 14:00:00,22.0,699.8,20.5
2026-05-18 15:00:00,22.4,586.5,48.7
2026-05-18 16:00:00,21.6,560.3,33.5
2026-05-18 17:00:00,23.2,366.8,47.4
2026-05-18 18:00:00,19.7,237.1,57.9
2026-05-18 19:00:00,18.0,73.7,41.0
2026-05-18 20:00:00,16.2,0.0,38.6
2026-05-18 21:00:00,15.7,0.0,81.2
2026-05-18 22:00:00,17.9,0.0,36.3
2026-05-18 23:00:00,15.1,0.0,16.8
2026-05-19 00:00:00,14.7,0.0,28.8
2026-05-19 01:00:00,14.8,0.0,56.3
2026-05-19 02:00:00,15.6,0.0,13.6
2026-05-19 03:00:00,15.0,0.0,21.7
2026-05-19 04:00:00,17.5,0.0,49.6
2026-05-19 05:00:00,23.3,82.2,28.9
2026-05-19 06:00:00,21.2,193.0,31.3
2026-05-19 07:00:00,24.2,403.5,49.1
2026-05-19 08:00:00,18.9,551.0,22.3
2026-05-19 09:00:00,25.7,640.6,11.0
2026-05-19 10:00:00,24.8,752.1,12.2
2026-05-19 11:00:00,24.3,730.8,41.7
2026-05-19 12:00:00,25.5,708.5,36.9
2026-05-19 13:00:00,23.6,779.7,22.6
2026-05-19 14:00:00,19.6,695.7,15.6
2026-05-19 15:00:00,24.6,586.3,28.9
2026-05-19 16:00:00,22.1,532.4,49.8
2026-05-19 17:00:00,19.6,443.2,20.5
2026-05-19 18:00:00,17.0,208.3,23.1
2026-05-19 19:00:00,14.8,127.1,15.1
2026-05-19 20:00:00,17.2,0.0,27.5
2026-05-19 21:00:00,19.2,0.0,38.1
2026-05-19 22:00:00,15.9,0.0,64.7
2026-05-19 23:00:00,12.5,0.0,36.3
2026-05-20 00:00:00,16.1,0.0,32.0
2026-05-20 01:00:00,16.0,0.0,45.8
2026-05-20 02:00:00,18.6,0.0,43.3
2026-05-20 03:00:00,19.2,0.0,24.2
2026-05-20 04:00:00,13.2,0.0,67.4
2026-05-20 05:00:00,21.5,34.7,32.5
2026-05-20 06:00:00,19.7,251.3,36.4
2026-05-20 07:00:00,20.1,371.9,41.1
2026-05-20 08:00:00,23.6,540.5,38.0
2026-05-20 09:00:00,25.6,637.0,55.7
2026-05-20 10:00:00,22.0,669.0,24.0
2026-05-20 11:00:00,26.9,842.0,44.6
2026-05-20 12:00:00,26.8,756.9,35.3
2026-05-20 13:00:00,24.9,742.4,47.6
2026-05-20 14:00:00,22.2,742.7,29.6
2026-05-20 15:00:00,21.0,695.4,27.6
2026-05-20 16:00:00,23.8,573.1,43.8
2026-05-20 17:00:00,17.4,372.5,38.2
2026-05-20 18:00:00,21.3,255.1,20.5
2026-05-20 19:00:00,17.6,3.4,53.0
2026-05-20 20:00:00,16.7,0.0,43.8
2026-05-20 21:00:00,12.7,0.0,31.7
2026-05-20 22:00:00,15.3,0.0,25.8
2026-05-20 23:00:00,16.7,0.0,38.3
2026-05-21 00:00:00,13.1,0.0,42.6
2026-05-21 01:00:00,17.3,0.0,8.7
2026-05-21 02:00:00,17.3,0.0,38.3
2026-05-21 03:00:00,16.8,0.0,42.4
2026-05-21 04:00:00,21.0,0.0,0.0
2026-05-21 05:00:00,16.2,89.6,35.6
2026-05-21 06:00:00,22.6,202.1,43.1
2026-05-21 07:00:00,26.3,386.6,41.4
2026-05-21 08:00:00,27.0,541.2,44.7
2026-05-21 09:00:00,25.7,656.3,27.7
2026-05-21 10:00:00,24.8,707.6,17.1
2026-05-21 11:00:00,24.3,804.6,5.7
2026-05-21 12:00:00,24.8,795.2,49.0
2026-05-21 13:00:00,26.0,778.3,43.2
2026-05-21 14:00:00,22.5,678.6,50.2
2026-05-21 15:00:00,24.6,693.9,21.8
2026-05-21 16:00:00,26.2,517.2,44.7
2026-05-21 17:00:00,20.5,462.9,10.1
2026-05-21 18:00:00,16.6,311.8,19.6
2026-05-21 19:00:00,15.4,77.9,34.5
2026-05-21 20:00:00,18.6,0.0,42.6
2026-05-21 21:00:00,16.2,0.0,57.8
2026-05-21 22:00:00,17.5,0.0,29.0
2026-05-21 23:00:00,14.5,0.0,19.7
2026-05-22 00:00:00,17.6,0.0,18.7
2026-05-22 01:00:00,16.1,0.0,22.2
2026-05-22 02:00:00,15.8,0.0,65.8
2026-05-22 03:00:00,17.5,0.0,43.8
2026-05-22 04:00:00,17.1,0.0,49.2
2026-05-22 05:00:00,24.7,96.1,28.9
2026-05-22 06:00:00,21.9,161.0,32.5
2026-05-22 07:00:00,24.6,407.0,43.0
2026-05-22 08:00:00,23.2,576.4,24.9
2026-05-22 09:00:00,23.0,672.5,28.1
2026-05-22 10:00:00,25.1,680.6,22.4
2026-05-22 11:00:00,28.0,751.9,25.8
2026-05-22 12:00:00,24.6,699.1,33.2
2026-05-22 13:00:00,23.4,773.1,20.2
2026-05-22 14:00:00,24.6,660.7,36.8
2026-05-22 15:00:00,24.3,678.7,36.8
2026-05-22 16:00:00,25.4,578.8,29.8
2026-05-22 17:00:00,21.5,398.7,20.1
2026-05-22 18:00:00,20.8,269.1,34.1
2026-05-22 19:00:00,19.7,58.6,24.9
2026-05-22 20:00:00,14.9,0.0,33.2
2026-05-22 21:00:00,14.5,0.0,49.0
2026-05-22 22:00:00,13.8,0.0,13.7
2026-05-22 23:00:00,13.1,0.0,65.1
2026-05-23 00:00:00,17.7,0.0,31.2
2026-05-23 01:00:00,17.2,0.0,38.5
2026-05-23 02:00:00,17.6,0.0,21.0
2026-05-23 03:00:00,13.2,0.0,49.5
2026-05-23 04:00:00,23.7,0.0,30.4
2026-05-23 05:00:00,19.1,74.9,26.4
2026-05-23 06:00:00,26.3,221.4,23.7
2026-05-23 07:00:00,20.5,433.7,28.3
2026-05-23 08:00:00,22.8,496.0,38.6
2026-05-23 09:00:00,20.9,591.7,34.9
2026-05-23 10:00:00,26.5,715.3,31.7
2026-05-23 11:00:00,23.7,756.0,21.6
2026-05-23 12:00:00,23.6,785.0,20.8
2026-05-23 13:00:00,22.5,742.9,25.4
2026-05-23 14:00:00,26.0,775.5,39.2
2026-05-23 15:00:00,24.9,651.4,42.3
2026-05-23 16:00:00,25.8,552.2,44.3
2026-05-23 17:00:00,19.6,420.9,32.3
2026-05-23 18:00:00,20.1,285.9,38.1
2026-05-23 19:00:00,15.9,84.9,29.8
2026-05-23 20:00:00,16.7,0.0,6.2
2026-05-23 21:00:00,15.6,0.0,29.1
2026-05-23 22:00:00,17.0,0.0,26.7
2026-05-23 23:00:00,18.0,0.0,16.7
2026-05-24 00:00:00,18.2,0.0,23.6
2026-05-24 01:00:00,15.1,0.0,34.2
2026-05-24 02:00:00,19.5,0.0,15.2
2026-05-24 03:00:00,18.5,0.0,21.5
2026-05-24 04:00:00,19.1,0.0,55.4
2026-05-24 05:00:00,19.7,83.3,8.1
2026-05-24 06:00:00,21.3,280.1,29.4
2026-05-24 07:00:00,27.1,362.3,14.7
2026-05-24 08:00:00,25.2,493.5,20.9
2026-05-24 09:00:00,25.8,646.0,29.2
2026-05-24 10:00:00,25.4,714.6,17.3
2026-05-24 11:00:00,31.0,781.3,40.8
2026-05-24 12:00:00,28.5,779.0,52.4
2026-05-24 13:00:00,24.0,781.4,44.8
2026-05-24 14:00:00,24.1,683.2,47.5
2026-05-24 15:00:00,23.2,648.0,11.5
2026-05-24 16:00:00,22.7,506.9,28.5
2026-05-24 17:00:00,19.7,428.6,39.2
2026-05-24 18:00:00,20.7,201.6,45.2
2026-05-24 19:00:00,21.5,80.5,58.5
2026-05-24 20:00:00,14.9,0.0,48.2
2026-05-24 21:00:00,14.5,0.0,45.6
2026-05-24 22:00:00,15.3,0.0,71.7
2026-05-24 23:00:00,15.2,0.0,33.6
2026-05-25 00:00:00,20.4,0.0,27.7
2026-05-25 01:00:00,18.9,0.0,34.7
2026-05-25 02:00:00,19.6,0.0,18.3
2026-05-25 03:00:00,18.2,0.0,33.0
2026-05-25 04:00:00,19.4,0.0,6.1
2026-05-25 05:00:00,18.3,28.3,24.1
2026-05-25 06:00:00,24.1,248.6,30.3
2026-05-25 07:00:00,24.7,445.8,46.3
2026-05-25 08:00:00,27.4,555.7,48.7
2026-05-25 09:00:00,25.2,600.6,17.6
2026-05-25 10:00:00,25.8,702.0,63.1
2026-05-25 11:00:00,26.6,720.4,34.2
2026-05-25 12:00:00,27.9,729.1,35.6
2026-05-25 13:00:00,22.6,769.0,7.7
2026-05-25 14:00:00,26.3,739.0,22.7
2026-05-25 15:00:00,23.7,663.2,47.8
2026-05-25 16:00:00,20.4,567.0,34.6
2026-05-25 17:00:00,17.1,418.6,33.6
2026-05-25 18:00:00,19.7,251.9,35.4
2026-05-25 19:00:00,21.6,40.2,10.4
2026-05-25 20:00:00,21.1,0.0,30.6
2026-05-25 21:00:00,17.6,0.0,53.1
2026-05-25 22:00:00,20.3,0.0,48.3
2026-05-25 23:00:00,16.2,0.0,30.1
2026-05-26 00:00:00,18.5,0.0,55.3
2026-05-26 01:00:00,16.2,0.0,13.0
2026-05-26 02:00:00,16.8,0.0,17.3
2026-05-26 03:00:00,17.5,0.0,59.8
2026-05-26 04:00:00,16.0,0.0,40.5
2026-05-26 05:00:00,24.0,61.5,27.5
